local_path,topic,title,authority,published_at,source_url,download_url,retrieved_at,status,content_hash,file_type,bytes
regions/municipalities/beijing/cases/2024-12-17-2024年北京市劳动人事争议仲裁十大典型案例.md,cases,2024年北京市劳动人事争议仲裁十大典型案例,北京市人力资源和社会保障局,2024-12-17,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202412/t20241217_3968004.html,,2026-09-20T22:56:21+08:00,active,597032ba9b817e80d3150f82b3bac4b01f6f731d97fe09e983741819867bbe13,markdown,48196
regions/municipalities/beijing/cases/2024-12-17-北京市发布2024年度十大劳动人事争议仲裁典型案例.md,cases,北京市发布2024年度十大劳动人事争议仲裁典型案例,北京市人力资源和社会保障局（首都之窗发布）,2024-12-17,https://www.beijing.gov.cn/ywdt/gzdt/202412/t20241217_3967825.html,,2026-09-20T23:12:21+08:00,active,d918b00bf16c35e2cc43b30c2bc4a3c3220801859417a7a1a85f0c2c75a466fa,markdown,3502
regions/municipalities/beijing/cases/2025-12-26-2025年北京市劳动人事争议仲裁十大典型案例.md,cases,2025年北京市劳动人事争议仲裁十大典型案例,北京市人力资源和社会保障局,2025-12-26,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202512/t20251226_4366546.html,,2026-09-20T22:56:21+08:00,active,3b50e5c58ed27228fb0112e8fc22925948d5d8c7529b67d277e9407739d81422,markdown,38633
regions/municipalities/beijing/guidance/guides/东城区-劳动人事争议仲裁申请办事指南.md,guidance,东城区·劳动人事争议仲裁申请办事指南,北京市人力资源和社会保障局,,https://banshi.beijing.gov.cn/pubtask/task/1/110101000000/63fb2f78-f61a-434e-a834-ac398cd29417.html,,2026-09-20T23:12:02+08:00,active,64d9685e656d9c765017cb2c99a5ec4d15450daf42f767e7b06385fafe3eeff0,markdown,8449
regions/municipalities/beijing/guidance/guides/丰台区-劳动人事争议仲裁申请办事指南.md,guidance,丰台区·劳动人事争议仲裁申请办事指南,北京市人力资源和社会保障局,,https://banshi.beijing.gov.cn/pubtask/task/1/110106000000/92dc114c-c1d4-45c7-b2ec-f7bab0fcdfbd.html,,2026-09-20T23:12:02+08:00,active,1ce58d696338aaa14f97e747fab2f2963c22bcaaff09c3aee582363be3cc7333,markdown,9921
regions/municipalities/beijing/guidance/files/cd9f9b5c-仲裁申请书(样表).docx,guidance,仲裁申请书(样表).docx,北京市人力资源和社会保障局,,https://banshi.beijing.gov.cn/pubtask/task/1/110000000000/1f742ee9-db1e-46f0-b009-0a71220d2f08.html,https://banshi.beijing.gov.cn/pubtask/download/cd9f9b5c-6fcb-4040-b116-cdf752a4e7ef.docx,2026-09-20T23:12:02+08:00,active,ba10414a8d5e8dddaf8fd5c3a9477200c308a44a606a15ef0363e829978aa06d,docx,28840
regions/municipalities/beijing/guidance/files/cd9f9b5c-仲裁申请书（样式）.docx,guidance,仲裁申请书（样式）.docx,北京市人力资源和社会保障局,,https://banshi.beijing.gov.cn/pubtask/task/1/110000000000/1f742ee9-db1e-46f0-b009-0a71220d2f08.html,https://banshi.beijing.gov.cn/pubtask/download/cd9f9b5c-6fcb-4040-b116-cdf752a4e7ef.docx,2026-09-20T23:12:02+08:00,active,ba10414a8d5e8dddaf8fd5c3a9477200c308a44a606a15ef0363e829978aa06d,docx,28840
regions/municipalities/beijing/guidance/files/13893f2c-劳动人事争议仲裁申请.docx,guidance,劳动人事争议仲裁申请.docx,北京市人力资源和社会保障局,,https://banshi.beijing.gov.cn/pubtask/task/1/110116000000/3b7543c6-4e1b-473a-bbef-4dcf3f9426b4.html,https://banshi.beijing.gov.cn/pubtask/download/13893f2c-8d62-4b67-b2c6-01be93715c1c.docx,2026-09-20T23:12:02+08:00,active,941397355c11f49655e45369073fe6c21abd3acdc74b2c0a74d7950b776a9c39,docx,102593
regions/municipalities/beijing/guidance/platform-online-arbitration-notice.md,guidance,北京市劳动人事争议调解仲裁网上服务平台 · 在线申请仲裁须知,北京市人力资源和社会保障局,,https://fuwu.rsj.beijing.gov.cn/zhrs/api4/arbitration/html/sqzc/sqzc_ydxz,,2026-09-20T23:12:02+08:00,active,7571a628dcd4b21047dec4d9e140145d504941cefe4f99c100ed100bf4ae2294,markdown,10411
regions/municipalities/beijing/guidance/platform-online-mediation-notice.md,guidance,北京市劳动人事争议调解仲裁网上服务平台 · 在线申请调解须知,北京市人力资源和社会保障局,,https://fuwu.rsj.beijing.gov.cn/zhrs/api4/arbitration/html/sqtj/sqtj_ydxz,,2026-09-20T23:12:02+08:00,active,59ee780bd9ab6f59eaed2597eabe2e24680cbdd11bcb5471fb847e9d7cc917f9,markdown,4032
regions/municipalities/beijing/guidance/platform-death-case-notice.md,guidance,北京市劳动人事争议调解仲裁网上服务平台 · 工（非工）亡案件申请须知,北京市人力资源和社会保障局,,https://fuwu.rsj.beijing.gov.cn/zhrs/api4/arbitration/html/gwaj/gwaj_ydxz,,2026-09-20T23:12:02+08:00,active,94cdfa87ed1bd3020f278e9e7dba47706b60b1bb013632066e71ae8b12472bf6,markdown,5573
regions/municipalities/beijing/guidance/platform-counter-claim-notice.md,guidance,北京市劳动人事争议调解仲裁网上服务平台 · 提出反申请须知,北京市人力资源和社会保障局,,https://fuwu.rsj.beijing.gov.cn/zhrs/api4/arbitration/html/fsq/fsq_ydxz,,2026-09-20T23:12:02+08:00,active,47b8b0aa761b06d343cbbd286461f5ab0f9159090f1b57ca36e346127300dbe6,markdown,5534
